‾	línia alta, línia superposada, sobreratllat
🧑🏽‍❤‍🧑🏼	amor, aniversari, aventura amorosa, cor, parella, parella amb un cor, parella amb un cor: persona, persona, pell morena i pell bastant clara, pell bastant clara, pell morena, persona, petó, romàntic
🧑🏽‍❤‍🧑🏾	amor, aniversari, aventura amorosa, cor, parella, parella amb un cor, parella amb un cor: persona, persona, pell morena i pell fosca, pell fosca, pell morena, persona, petó, romàntic
🧑🏽‍❤‍🧑🏿	amor, aniversari, aventura amorosa, cor, parella, parella amb un cor, parella amb un cor: persona, persona, pell morena i pell molt fosca, pell molt fosca, pell morena, persona, petó, romàntic
🧑🏾‍❤‍🧑🏻	amor, aniversari, aventura amorosa, cor, parella, parella amb un cor, parella amb un cor: persona, persona, pell fosca i pell molt clara, pell fosca, pell molt clara, persona, petó, romàntic
🧑🏾‍❤‍🧑🏼	amor, aniversari, aventura amorosa, cor, parella, parella amb un cor, parella amb un cor: persona, persona, pell fosca i pell bastant clara, pell bastant clara, pell fosca, persona, petó, romàntic
🧑🏾‍❤‍🧑🏽	amor, aniversari, aventura amorosa, cor, parella, parella amb un cor, parella amb un cor: persona, persona, pell fosca i pell morena, pell fosca, pell morena, persona, petó, romàntic
🧑🏾‍❤‍🧑🏿	amor, aniversari, aventura amorosa, cor, parella, parella amb un cor, parella amb un cor: persona, persona, pell fosca i pell molt fosca, pell fosca, pell molt fosca, persona, petó, romàntic
🧑🏿‍❤‍🧑🏻	amor, aniversari, aventura amorosa, cor, parella, parella amb un cor, parella amb un cor: persona, persona, pell molt fosca i pell molt clara, pell molt clara, pell molt fosca, persona, petó, romàntic
🧑🏿‍❤‍🧑🏼	amor, aniversari, aventura amorosa, cor, parella, parella amb un cor, parella amb un cor: persona, persona, pell molt fosca i pell bastant clara, pell bastant clara, pell molt fosca, persona, petó, romàntic
🧑🏿‍❤‍🧑🏽	amor, aniversari, aventura amorosa, cor, parella, parella amb un cor, parella amb un cor: persona, persona, pell molt fosca i pell morena, pell molt fosca, pell morena, persona, petó, romàntic
🧑🏿‍❤‍🧑🏾	amor, aniversari, aventura amorosa, cor, parella, parella amb un cor, parella amb un cor: persona, persona, pell molt fosca i pell fosca, pell fosca, pell molt fosca, persona, petó, romàntic
🧑‍🦰	adult, cabells vermells, gènere neutre, persona, persona: cabells vermells
🧑🏻‍🦰	adult, cabells vermells, gènere neutre, pell molt clara, persona, persona: pell molt clara i cabells vermells
🧑🏼‍🦰	adult, cabells vermells, gènere neutre, pell bastant clara, persona, persona: pell bastant clara i cabells vermells
🧑🏽‍🦰	adult, cabells vermells, gènere neutre, pell morena, persona, persona: pell morena i cabells vermells
🧑🏾‍🦰	adult, cabells vermells, gènere neutre, pell fosca, persona, persona: pell fosca i cabells vermells
🧑🏿‍🦰	adult, cabells vermells, gènere neutre, pell molt fosca, persona, persona: pell molt fosca i cabells vermells
🧑‍🦱	adult, cabells arrissats, gènere neutre, persona, persona: cabells arrissats
🧑🏻‍🦱	adult, cabells arrissats, gènere neutre, pell molt clara, persona, persona: pell molt clara i cabells arrissats
🧑🏼‍🦱	adult, cabells arrissats, gènere neutre, pell bastant clara, persona, persona: pell bastant clara i cabells arrissats
🧑🏽‍🦱	adult, cabells arrissats, gènere neutre, pell morena, persona, persona: pell morena i cabells arrissats
🧑🏾‍🦱	adult, cabells arrissats, gènere neutre, pell fosca, persona, persona: pell fosca i cabells arrissats
🧑🏿‍🦱	adult, cabells arrissats, gènere neutre, pell molt fosca, persona, persona: pell molt fosca i cabells arrissats
🧑‍🦳	adult, cabells blancs, gènere neutre, persona, persona: cabells blancs
🧑🏻‍🦳	adult, cabells blancs, gènere neutre, pell molt clara, persona, persona: pell molt clara i cabells blancs
🧑🏼‍🦳	adult, cabells blancs, gènere neutre, pell bastant clara, persona, persona: pell bastant clara i cabells blancs
🧑🏽‍🦳	adult, cabells blancs, gènere neutre, pell morena, persona, persona: pell morena i cabells blancs
🧑🏾‍🦳	adult, cabells blancs, gènere neutre, pell fosca, persona, persona: pell fosca i cabells blancs
🧑🏿‍🦳	adult, cabells blancs, gènere neutre, pell molt fosca, persona, persona: pell molt fosca i cabells blancs
🧑‍🦲	adult, calvície, gènere neutre, persona, persona: calvície
🧑🏻‍🦲	adult, calvície, gènere neutre, pell molt clara, persona, persona: pell molt clara i calvície
🧑🏼‍🦲	adult, calvície, gènere neutre, pell bastant clara, persona, persona: pell bastant clara i calvície
🧑🏽‍🦲	adult, calvície, gènere neutre, pell morena, persona, persona: pell morena i calvície
🧑🏾‍🦲	adult, calvície, gènere neutre, pell fosca, persona, persona: pell fosca i calvície
🧑🏿‍🦲	adult, calvície, gènere neutre, pell molt fosca, persona, persona: pell molt fosca i calvície
👨	amic, home, masculí, noi, xicot
👨🏻	amic, home, home: pell molt clara, masculí, noi, pell molt clara, xicot
👨🏼	amic, home, home: pell bastant clara, masculí, noi, pell bastant clara, xicot
👨🏽	amic, home, home: pell morena, masculí, noi, pell morena, xicot
👨🏾	amic, home, home: pell fosca, masculí, noi, pell fosca, xicot
👨🏿	amic, home, home: pell molt fosca, masculí, noi, pell molt fosca, xicot
🧔	barba, barbut, bigoti, bigotut, persona, persona amb barba, persona: barba
🧔🏻	barba, barbut, bigoti, bigotut, pell molt clara, persona, persona amb barba, persona: barba, persona: pell molt clara i barba
🧔🏼	barba, barbut, bigoti, bigotut, pell bastant clara, persona, persona amb barba, persona: barba, persona: pell bastant clara i barba
🧔🏽	barba, barbut, bigoti, bigotut, pell morena, persona, persona amb barba, persona: barba, persona: pell morena i barba
🧔🏾	barba, barbut, bigoti, bigotut, pell fosca, persona, persona amb barba, persona: barba, persona: pell fosca i barba
🧔🏿	barba, barbut, bigoti, bigotut, pell molt fosca, persona, persona amb barba, persona: barba, persona: pell molt fosca i barba
🧔‍♂	barba, home, home: barba
🧔🏻‍♂	barba, home, home: barba, home: pell molt clara i barba, pell molt clara
🧔🏼‍♂	barba, home, home: barba, home: pell bastant clara i barba, pell bastant clara
🧔🏽‍♂	barba, home, home: barba, home: pell morena i barba, pell morena
🧔🏾‍♂	barba, home, home: barba, home: pell fosca i barba, pell fosca
🧔🏿‍♂	barba, home, home: barba, home: pell molt fosca i barba, pell molt fosca
👱‍♂	cabell, home, home: cabell ros, ros
👱🏻‍♂	cabell, home, home: cabell ros, home: pell molt clara i cabell ros, pell molt clara, ros
👱🏼‍♂	cabell, home, home: cabell ros, home: pell bastant clara i cabell ros, pell bastant clara, ros
👱🏽‍♂	cabell, home, home: cabell ros, home: pell morena i cabell ros, pell morena, ros
👱🏾‍♂	cabell, home, home: cabell ros, home: pell fosca i cabell ros, pell fosca, ros
👱🏿‍♂	cabell, home, home: cabell ros, home: pell molt fosca i cabell ros, pell molt fosca, ros
👨🏻‍❤‍💋‍👨🏻	amor, aniversari, aventura, cita, cor, home, parella, pell molt clara, petó, petó: home, home i pell molt clara, romàntic
👨🏻‍❤‍💋‍👨🏼	amor, aniversari, aventura, cita, cor, home, parella, pell bastant clara, pell molt clara, petó, petó: home, home, pell molt clara i pell bastant clara, romàntic
👨🏻‍❤‍💋‍👨🏽	amor, aniversari, aventura, cita, cor, home, parella, pell molt clara, pell morena, petó, petó: home, home, pell molt clara i pell morena, romàntic
👨🏻‍❤‍💋‍👨🏾	amor, aniversari, aventura, cita, cor, home, parella, pell fosca, pell molt clara, petó, petó: home, home, pell molt clara i pell fosca, romàntic
👨🏻‍❤‍💋‍👨🏿	amor, aniversari, aventura, cita, cor, home, parella, pell molt clara, pell molt fosca, petó, petó: home, home, pell molt clara i pell molt fosca, romàntic
👨🏼‍❤‍💋‍👨🏻	amor, aniversari, aventura, cita, cor, home, parella, pell bastant clara, pell molt clara, petó, petó: home, home, pell bastant clara i pell molt clara, romàntic
👨🏼‍❤‍💋‍👨🏼	amor, aniversari, aventura, cita, cor, home, parella, pell bastant clara, petó, petó: home, home i pell bastant clara, romàntic
👨🏼‍❤‍💋‍👨🏽	amor, aniversari, aventura, cita, cor, home, parella, pell bastant clara, pell morena, petó, petó: home, home, pell bastant clara i pell morena, romàntic
👨🏼‍❤‍💋‍👨🏾	amor, aniversari, aventura, cita, cor, home, parella, pell bastant clara, pell fosca, petó, petó: home, home, pell bastant clara i pell fosca, romàntic
👨🏼‍❤‍💋‍👨🏿	amor, aniversari, aventura, cita, cor, home, parella, pell bastant clara, pell molt fosca, petó, petó: home, home, pell bastant clara i pell molt fosca, romàntic
👨🏽‍❤‍💋‍👨🏻	amor, aniversari, aventura, cita, cor, home, parella, pell molt clara, pell morena, petó, petó: home, home, pell morena i pell molt clara, romàntic
👨🏽‍❤‍💋‍👨🏼	amor, aniversari, aventura, cita, cor, home, parella, pell bastant clara, pell morena, petó, petó: home, home, pell morena i pell bastant clara, romàntic
👨🏽‍❤‍💋‍👨🏽	amor, aniversari, aventura, cita, cor, home, parella, pell morena, petó, petó: home, home i pell morena, romàntic
👨🏽‍❤‍💋‍👨🏾	amor, aniversari, aventura, cita, cor, home, parella, pell fosca, pell morena, petó, petó: home, home, pell morena i pell fosca, romàntic
👨🏽‍❤‍💋‍👨🏿	amor, aniversari, aventura, cita, cor, home, parella, pell molt fosca, pell morena, petó, petó: home, home, pell morena i pell molt fosca, romàntic
👨🏾‍❤‍💋‍👨🏻	amor, aniversari, aventura, cita, cor, home, parella, pell fosca, pell molt clara, petó, petó: home, home, pell fosca i pell molt clara, romàntic
👨🏾‍❤‍💋‍👨🏼	amor, aniversari, aventura, cita, cor, home, parella, pell bastant clara, pell fosca, petó, petó: home, home, pell fosca i pell bastant clara, romàntic
👨🏾‍❤‍💋‍👨🏽	amor, aniversari, aventura, cita, cor, home, parella, pell fosca, pell morena, petó, petó: home, home, pell fosca i pell morena, romàntic
👨🏾‍❤‍💋‍👨🏾	amor, aniversari, aventura, cita, cor, home, parella, pell fosca, petó, petó: home, home i pell fosca, romàntic
👨🏾‍❤‍💋‍👨🏿	amor, aniversari, aventura, cita, cor, home, parella, pell fosca, pell molt fosca, petó, petó: home, home, pell fosca i pell molt fosca, romàntic
👨🏿‍❤‍💋‍👨🏻	amor, aniversari, aventura, cita, cor, home, parella, pell molt clara, pell molt fosca, petó, petó: home, home, pell molt fosca i pell molt clara, romàntic
👨🏿‍❤‍💋‍👨🏼	amor, aniversari, aventura, cita, cor, home, parella, pell bastant clara, pell molt fosca, petó, petó: home, home, pell molt fosca i pell bastant clara, romàntic
👨🏿‍❤‍💋‍👨🏽	amor, aniversari, aventura, cita, cor, home, parella, pell molt fosca, pell morena, petó, petó: home, home, pell molt fosca i pell morena, romàntic
👨🏿‍❤‍💋‍👨🏾	amor, aniversari, aventura, cita, cor, home, parella, pell fosca, pell molt fosca, petó, petó: home, home, pell molt fosca i pell fosca, romàntic
👨🏿‍❤‍💋‍👨🏿	amor, aniversari, aventura, cita, cor, home, parella, pell molt fosca, petó, petó: home, home i pell molt fosca, romàntic
👨🏻‍❤‍👨🏻	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home i pell molt clara, pell molt clara, petó, romàntic
👨🏻‍❤‍👨🏼	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell molt clara i pell bastant clara, pell bastant clara, pell molt clara, petó, romàntic
👨🏻‍❤‍👨🏽	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell molt clara i pell morena, pell molt clara, pell morena, petó, romàntic
👨🏻‍❤‍👨🏾	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell molt clara i pell fosca, pell fosca, pell molt clara, petó, romàntic
👨🏻‍❤‍👨🏿	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell molt clara i pell molt fosca, pell molt clara, pell molt fosca, petó, romàntic
👨🏼‍❤‍👨🏻	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell bastant clara i pell molt clara, pell bastant clara, pell molt clara, petó, romàntic
👨🏼‍❤‍👨🏼	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home i pell bastant clara, pell bastant clara, petó, romàntic
👨🏼‍❤‍👨🏽	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell bastant clara i pell morena, pell bastant clara, pell morena, petó, romàntic
👨🏼‍❤‍👨🏾	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell bastant clara i pell fosca, pell bastant clara, pell fosca, petó, romàntic
👨🏼‍❤‍👨🏿	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell bastant clara i pell molt fosca, pell bastant clara, pell molt fosca, petó, romàntic
👨🏽‍❤‍👨🏻	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell morena i pell molt clara, pell molt clara, pell morena, petó, romàntic
👨🏽‍❤‍👨🏼	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell morena i pell bastant clara, pell bastant clara, pell morena, petó, romàntic
👨🏽‍❤‍👨🏽	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home i pell morena, pell morena, petó, romàntic
👨🏽‍❤‍👨🏾	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell morena i pell fosca, pell fosca, pell morena, petó, romàntic
👨🏽‍❤‍👨🏿	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell morena i pell molt fosca, pell molt fosca, pell morena, petó, romàntic
👨🏾‍❤‍👨🏻	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell fosca i pell molt clara, pell fosca, pell molt clara, petó, romàntic
👨🏾‍❤‍👨🏼	amor, aniversari, aventura amorosa, cor, home, parella, parella amb un cor, parella amb un cor: home, home, pell fosca i pell bastant clara, pell bastant clara, pell fosca, petó, romàntic
